MAE
64583.84712170714
CA3,CA5
0.5574144486692015,0.7460076045627376
ID,age,age_p,error
3751,4,[3.3822286],[0.6177714]
3752,4,[4.710538],[0.7105379]
3753,4,[3.87718],[0.1228199]
3754,2,[13.038801],[11.038801]
3755,5,[7.127659],[2.1276588]
3756,4,[4.7614307],[0.76143074]
3757,7,[3.2406857],[3.7593143]
3758,5,[4.105155],[0.894845]
3759,7,[5.147929],[1.8520708]
3760,3,[3.754614],[0.7546141]
3761,3,[3.292789],[0.29278898]
3762,4,[18.293972],[14.293972]
3763,5,[3.2153027],[1.7846973]
3764,69,[73.28158],[4.281578]
3765,69,[58.871666],[10.128334]
3766,64,[64.57062],[0.5706177]
3767,69,[37.028168],[31.971832]
3768,67,[50.049717],[16.950283]
3769,67,[62.998405],[4.0015945]
3770,64,[74.82402],[10.82402]
3771,65,[65.156975],[0.15697479]
3772,67,[72.807755],[5.8077545]
3773,69,[70.156235],[1.1562347]
3774,69,[70.242035],[1.2420349]
3775,64,[77.16421],[13.164207]
3776,69,[70.11094],[1.110939]
3777,69,[57.60204],[11.397961]
3778,66,[52.864594],[13.1354065]
3779,68,[61.149323],[6.8506775]
3780,64,[70.34207],[6.3420715]
3781,66,[53.62749],[12.372509]
3782,69,[68.557755],[0.44224548]
3783,68,[64.84725],[3.152748]
3784,69,[73.69621],[4.696213]
3785,67,[64.788765],[2.211235]
3786,64,[61.80562],[2.1943817]
3787,69,[64.84712],[4.152878]
3788,69,[65.48822],[3.5117798]
3789,68,[67.99334],[0.00666046]
3790,68,[74.12029],[6.1202927]
3791,68,[78.383934],[10.383934]
3792,66,[66.57518],[0.57518005]
3793,67,[62.981987],[4.018013]
3794,5,[3.3203228],[1.6796772]
3795,5,[3.7533753],[1.2466247]
3796,4,[15.635808],[11.635808]
3797,5,[3.5237834],[1.4762166]
3798,3,[6.784408],[3.784408]
3799,5,[3.443369],[1.5566311]
3800,5,[3.535683],[1.4643171]
3801,7,[3.6471198],[3.3528802]
3802,3,[4.992037],[1.9920368]
3803,6,[3.3636293],[2.6363707]
3804,5,[5.791074],[0.7910738]
3805,5,[3.5845873],[1.4154127]
3806,8,[3.654696],[4.345304]
3807,5,[5.781026],[0.7810259]
3808,3,[7.482797],[4.482797]
3809,6,[11.6290455],[5.6290455]
3810,3,[3.1270165],[0.12701654]
3811,6,[5.8444114],[0.15558863]
3812,7,[21.207073],[14.207073]
3813,7,[6.7573276],[0.24267244]
3814,3,[19.271969],[16.271969]
3815,5,[14.032977],[9.032977]
3816,3,[9.936288],[6.936288]
3817,6,[4.671383],[1.3286171]
3818,3,[3.3517377],[0.35173774]
3819,6,[3.527508],[2.472492]
3820,5,[3.4737418],[1.5262582]
3821,3,[5.6797457],[2.6797457]
3822,3,[3.328279],[0.32827902]
3823,5,[6.521737],[1.5217371]
3824,6,[3.4078205],[2.5921795]
3825,6,[4.101031],[1.8989692]
3826,5,[3.5244281],[1.4755719]
3827,6,[7.319153],[1.3191528]
3828,6,[15.303653],[9.303653]
3829,4,[3.397429],[0.602571]
3830,6,[3.242201],[2.757799]
3831,5,[4.207663],[0.79233694]
3832,5,[17.67118],[12.671181]
3833,6,[5.491795],[0.50820494]
3834,6,[3.4319983],[2.5680017]
3835,6,[5.7064586],[0.29354143]
3836,5,[7.854022],[2.854022]
3837,8,[4.018096],[3.981904]
3838,5,[5.1211834],[0.1211834]
3839,5,[3.170298],[1.8297019]
3840,5,[14.401766],[9.401766]
3841,5,[5.2301483],[0.23014832]
3842,8,[5.536656],[2.463344]
3843,7,[9.209774],[2.209774]
3844,5,[29.110565],[24.110565]
3845,3,[5.7207403],[2.7207403]
3846,5,[22.086193],[17.086193]
3847,5,[10.15334],[5.1533403]
3848,8,[3.3470166],[4.6529837]
3849,4,[3.3709726],[0.62902737]
3850,3,[3.8887591],[0.88875914]
3851,3,[6.982067],[3.982067]
3852,3,[3.6704414],[0.6704414]
3853,6,[3.3940296],[2.6059704]
3854,3,[3.4987166],[0.4987166]
3855,5,[5.236585],[0.23658514]
3856,6,[3.2180438],[2.7819562]
3857,5,[6.9487934],[1.9487934]
3858,5,[4.1435313],[0.8564687]
3859,6,[3.6536677],[2.3463323]
3860,5,[3.3819149],[1.6180851]
3861,4,[20.361458],[16.361458]
3862,5,[4.4250345],[0.5749655]
3863,6,[3.289783],[2.710217]
3864,5,[13.274975],[8.274975]
3865,5,[6.2786636],[1.2786636]
3866,6,[3.3520403],[2.6479597]
3867,6,[5.737772],[0.262228]
3868,6,[6.8351088],[0.83510876]
3869,8,[4.624789],[3.3752108]
3870,4,[3.216681],[0.783319]
3871,7,[15.635808],[8.635808]
3872,6,[17.33832],[11.33832]
3873,11,[11.707907],[0.7079067]
3874,8,[5.491795],[2.508205]
3875,6,[4.1435313],[1.8564687]
3876,6,[4.663558],[1.336442]
3877,4,[4.648915],[0.6489148]
3878,6,[5.872317],[0.12768316]
3879,4,[8.077824],[4.0778236]
3880,8,[5.1588674],[2.8411326]
3881,4,[8.788086],[4.788086]
3882,4,[10.554572],[6.554572]
3883,6,[4.3841047],[1.6158953]
3884,6,[7.6617208],[1.6617208]
3885,4,[3.2495892],[0.7504108]
3886,11,[4.021694],[6.978306]
3887,4,[6.2536254],[2.2536254]
3888,10,[5.4982333],[4.5017667]
3889,6,[6.7284956],[0.7284956]
3890,6,[3.250821],[2.749179]
3891,7,[8.116711],[1.1167107]
3892,4,[3.344237],[0.6557629]
3893,11,[7.647716],[3.352284]
3894,6,[5.1969705],[0.80302954]
3895,5,[3.9339297],[1.0660703]
3896,6,[5.283836],[0.7161641]
3897,10,[9.29474],[0.7052603]
3898,8,[5.5802035],[2.4197965]
3899,10,[4.4060655],[5.5939345]
3900,6,[3.281484],[2.718516]
3901,9,[3.5260038],[5.473996]
3902,6,[7.8865895],[1.8865895]
3903,6,[9.325247],[3.3252468]
3904,12,[10.870916],[1.1290836]
3905,11,[8.775784],[2.2242165]
3906,9,[10.558727],[1.5587273]
3907,6,[6.2869997],[0.2869997]
3908,6,[5.2897234],[0.7102766]
3909,6,[13.274975],[7.274975]
3910,6,[4.825176],[1.1748242]
3911,9,[7.176105],[1.823895]
3912,6,[5.7788143],[0.22118568]
3913,12,[12.238804],[0.23880386]
3914,4,[6.641327],[2.641327]
3915,6,[3.4055037],[2.5944963]
3916,6,[20.45197],[14.451969]
3917,6,[3.1684556],[2.8315444]
3918,6,[4.266593],[1.733407]
3919,11,[19.71209],[8.71209]
3920,8,[20.769018],[12.769018]
3921,6,[11.050765],[5.050765]
3922,8,[4.851224],[3.148776]
3923,5,[7.115538],[2.1155381]
3924,4,[3.2224858],[0.7775142]
3925,7,[7.565157],[0.56515694]
3926,6,[3.2543366],[2.7456634]
3927,7,[5.1211834],[1.8788166]
3928,5,[5.4982886],[0.49828863]
3929,6,[4.441147],[1.5588531]
3930,4,[5.5072103],[1.5072103]
3931,8,[15.554874],[7.5548744]
3932,7,[3.1729896],[3.8270104]
3933,4,[3.1160269],[0.8839731]
3934,5,[3.8238094],[1.1761906]
3935,10,[12.998851],[2.9988508]
3936,7,[7.3888116],[0.3888116]
3937,5,[3.2276788],[1.7723212]
3938,5,[3.2411551],[1.7588449]
3939,5,[4.2202635],[0.7797365]
3940,5,[18.222357],[13.222357]
3941,5,[3.9787054],[1.0212946]
3942,7,[11.540862],[4.540862]
3943,8,[3.9948554],[4.0051446]
3944,8,[3.1726792],[4.827321]
